datetime,open,high,low,close,volume
2026-09-15 09:00:00,1397.0,1398.0,1392.0,1392.0,106800
2026-09-15 09:15:00,1392.0,1393.0,1386.5,1386.5,254600
2026-09-15 09:30:00,1386.5,1389.0,1385.0,1385.0,130400
2026-09-15 09:45:00,1385.0,1387.0,1385.0,1387.0,67300
2026-09-15 10:00:00,1386.5,1386.5,1383.5,1384.0,141500
2026-09-15 10:15:00,1384.0,1385.0,1383.5,1385.0,81800
2026-09-15 10:30:00,1384.5,1385.0,1383.5,1384.5,77200
2026-09-15 10:45:00,1384.0,1384.5,1382.0,1382.5,97400
2026-09-15 11:00:00,1382.0,1382.0,1381.0,1382.0,172900
2026-09-15 11:15:00,1382.0,1385.0,1382.0,1383.0,112300
2026-09-15 11:30:00,1383.5,1383.5,1383.5,1383.5,2200
2026-09-15 12:30:00,1383.5,1383.5,1379.5,1380.0,256300
2026-09-15 12:45:00,1380.0,1381.5,1380.0,1380.5,69900
2026-09-15 13:00:00,1380.0,1381.0,1379.5,1380.5,101400
2026-09-15 13:15:00,1380.0,1380.5,1378.5,1378.5,76100
2026-09-15 13:30:00,1378.5,1382.0,1378.5,1382.0,75500
2026-09-15 13:45:00,1382.5,1384.5,1382.5,1382.5,84400
2026-09-15 14:00:00,1382.5,1384.5,1382.5,1383.5,114500
2026-09-15 14:15:00,1383.5,1385.0,1383.5,1384.5,102600
2026-09-15 14:30:00,1384.5,1385.5,1384.0,1385.5,42500
2026-09-15 14:45:00,1385.0,1385.5,1384.5,1385.0,62800
2026-09-15 15:00:00,1385.0,1386.5,1384.5,1385.5,86200
2026-09-15 15:15:00,1385.0,1386.5,1384.0,1385.5,116000
2026-09-16 09:00:00,1384.0,1392.0,1384.0,1390.5,272100
2026-09-16 09:15:00,1390.5,1392.5,1389.5,1392.0,131800
2026-09-16 09:30:00,1392.0,1394.5,1391.0,1394.0,105200
2026-09-16 09:45:00,1394.5,1397.0,1394.5,1396.0,117000
2026-09-16 10:00:00,1396.0,1396.5,1395.0,1396.0,64200
2026-09-16 10:15:00,1396.0,1397.0,1395.0,1395.5,73300
2026-09-16 10:30:00,1396.0,1396.5,1394.5,1396.0,61200
2026-09-16 10:45:00,1396.5,1396.5,1395.5,1396.0,44500
2026-09-16 11:00:00,1396.0,1396.0,1394.5,1394.5,55100
2026-09-16 11:15:00,1394.5,1394.5,1392.5,1394.0,50200
2026-09-16 11:30:00,1394.0,1394.0,1394.0,1394.0,1100
2026-09-16 12:30:00,1394.5,1395.0,1389.5,1393.0,160900
2026-09-16 12:45:00,1393.0,1393.0,1392.0,1392.0,33000
2026-09-16 13:00:00,1391.5,1393.0,1391.5,1391.5,44300
2026-09-16 13:15:00,1391.5,1393.0,1391.5,1392.0,26000
2026-09-16 13:30:00,1391.5,1392.0,1389.5,1390.0,56300
2026-09-16 13:45:00,1390.0,1391.0,1389.5,1389.5,41900
2026-09-16 14:00:00,1390.0,1391.0,1389.5,1391.0,29300
2026-09-16 14:15:00,1390.5,1391.0,1388.5,1389.0,44100
2026-09-16 14:30:00,1388.5,1388.5,1387.0,1387.0,45100
2026-09-16 14:45:00,1387.0,1387.5,1386.0,1387.5,81400
2026-09-16 15:00:00,1387.5,1387.5,1385.5,1386.0,96000
2026-09-16 15:15:00,1386.0,1387.0,1386.0,1386.0,84400
2026-09-17 09:00:00,1392.0,1395.0,1391.5,1394.0,274400
2026-09-17 09:15:00,1394.0,1402.0,1393.0,1401.5,297100
2026-09-17 09:30:00,1401.5,1401.5,1399.0,1400.0,119000
2026-09-17 09:45:00,1400.0,1400.0,1396.0,1399.0,95800
2026-09-17 10:00:00,1398.5,1399.0,1396.0,1399.0,100400
2026-09-17 10:15:00,1398.5,1399.0,1397.0,1398.0,72100
2026-09-17 10:30:00,1397.5,1398.0,1395.5,1395.5,84000
2026-09-17 10:45:00,1396.0,1396.0,1394.0,1395.0,74800
2026-09-17 11:00:00,1394.5,1395.5,1394.5,1395.5,41600
2026-09-17 11:15:00,1395.5,1397.5,1395.0,1397.0,62900
2026-09-17 11:30:00,1397.5,1397.5,1397.5,1397.5,2900
2026-09-17 12:30:00,1398.0,1399.5,1396.5,1399.5,197200
2026-09-17 12:45:00,1399.5,1399.5,1397.5,1398.5,87400
2026-09-17 13:00:00,1398.5,1399.0,1398.0,1398.0,45400
2026-09-17 13:15:00,1398.5,1399.0,1397.0,1397.5,61600
2026-09-17 13:30:00,1397.0,1398.5,1396.5,1397.5,61900
2026-09-17 13:45:00,1397.5,1397.5,1396.5,1397.0,53600
2026-09-17 14:00:00,1397.5,1398.0,1397.0,1397.5,44600
2026-09-17 14:15:00,1397.5,1397.5,1395.5,1396.5,70100
2026-09-17 14:30:00,1396.0,1397.5,1395.5,1397.5,55500
2026-09-17 14:45:00,1397.0,1398.0,1396.5,1397.5,69400
2026-09-17 15:00:00,1397.0,1398.5,1396.5,1398.0,91600
2026-09-17 15:15:00,1398.0,1398.5,1397.5,1398.5,78100
2026-09-18 09:00:00,1400.0,1400.0,1391.5,1392.5,120800
2026-09-18 09:15:00,1392.5,1395.5,1392.5,1393.5,136700
2026-09-18 09:30:00,1393.5,1394.0,1388.5,1389.5,212300
2026-09-18 09:45:00,1389.5,1390.5,1386.5,1390.5,155600
2026-09-18 10:00:00,1390.5,1392.0,1389.0,1392.0,109100
2026-09-18 10:15:00,1391.5,1392.0,1389.0,1389.5,85700
2026-09-18 10:30:00,1389.5,1389.5,1386.0,1386.0,167000
2026-09-18 10:45:00,1386.5,1388.0,1386.0,1388.0,54200
2026-09-18 11:00:00,1388.0,1388.0,1385.5,1387.0,130600
2026-09-18 11:15:00,1387.0,1388.0,1386.0,1387.0,78200
2026-09-18 11:30:00,1387.0,1387.0,1387.0,1387.0,1900
2026-09-18 12:30:00,1394.5,1394.5,1384.5,1387.5,420000
2026-09-18 12:45:00,1387.5,1392.0,1387.0,1392.0,148400
2026-09-18 13:00:00,1392.0,1392.0,1389.5,1390.0,107100
2026-09-18 13:15:00,1390.0,1390.0,1387.5,1388.5,57900
2026-09-18 13:30:00,1389.0,1390.5,1389.0,1390.5,65500
2026-09-18 13:45:00,1390.5,1391.5,1389.5,1391.0,54400
2026-09-18 14:00:00,1391.5,1392.0,1390.5,1391.0,44000
2026-09-18 14:15:00,1391.0,1391.0,1389.0,1389.0,68300
2026-09-18 14:30:00,1388.5,1389.0,1386.5,1387.5,96000
2026-09-18 14:45:00,1388.0,1389.0,1387.5,1388.0,71300
2026-09-18 15:00:00,1388.5,1388.5,1386.5,1387.0,134500
2026-09-18 15:15:00,1387.0,1387.0,1385.5,1386.5,207500
2026-09-24 09:00:00,1384.5,1385.0,1375.5,1377.5,784900
2026-09-24 09:15:00,1377.5,1382.5,1377.5,1381.0,224600
2026-09-24 09:30:00,1381.0,1388.5,1380.0,1382.5,371100
2026-09-24 09:45:00,1382.5,1383.0,1380.5,1381.5,125600
2026-09-24 10:00:00,1381.5,1381.5,1377.0,1377.5,263800
2026-09-24 10:15:00,1377.5,1378.5,1377.5,1377.5,80900
2026-09-24 10:30:00,1378.0,1382.5,1377.5,1380.5,139400
2026-09-24 10:45:00,1380.5,1380.5,1376.0,1377.0,226300
2026-09-24 11:00:00,1377.0,1378.0,1376.5,1377.0,102500
2026-09-24 11:15:00,1376.5,1377.0,1376.0,1376.5,61600
2026-09-24 11:30:00,1376.0,1376.0,1376.0,1376.0,4700
2026-09-24 12:30:00,1376.0,1377.5,1375.0,1377.0,250000
2026-09-24 12:45:00,1377.5,1378.5,1377.0,1378.0,146900
2026-09-24 13:00:00,1378.0,1378.0,1375.0,1375.5,151100
2026-09-24 13:15:00,1375.0,1376.0,1374.5,1375.5,330900
2026-09-24 13:30:00,1376.0,1376.5,1374.5,1374.5,142700
2026-09-24 13:45:00,1374.5,1375.0,1373.0,1374.5,412700
2026-09-24 14:00:00,1374.5,1374.5,1372.0,1373.0,227100
2026-09-24 14:15:00,1373.0,1374.0,1371.5,1372.5,218100
2026-09-24 14:30:00,1373.0,1373.0,1371.5,1372.5,100000
2026-09-24 14:45:00,1372.0,1372.5,1370.5,1371.0,152800
2026-09-24 15:00:00,1371.5,1371.5,1370.5,1371.0,180300
2026-09-24 15:15:00,1370.5,1371.5,1369.0,1370.0,604300
